BTUNGPLHEAT,KWHOTH,KWHSPH,KWHCOL,KWHWTH,SQFTEST_x,FUELHEAT_x,TYPEHUQ_x,MONPOOL,ELWATER_x,BEDROOMS,kwh
-6.995898,2781.5383,1354.9855,50.11349,1035.2544,900,5,5,-2,1,1,9120.43
1.3425361,7372.1323,316.53687,1193.3578,34.487972,1050,1,2,-2,0,3,10906.64
-12.374764,6954.155,6746.8677,5636.1787,2587.423,1300,5,2,-2,1,3,25811.93
-0.087418176,4469.5933,4963.214,1380.1317,2029.6056,1600,5,2,-2,1,2,13308.81
2.7961595,5606.6064,28.499216,1576.076,-63.175987,2200,3,2,3,0,4,7287.81
0.057550177,4772.073,28.92389,2443.5708,-153.93274,2000,-2,3,-2,0,3,8604.77
-1.2759919,6122.1924,53.85276,1868.0884,-36.90386,1300,1,2,-2,0,3,12941.24
0.7923642,4032.279,648.79443,533.6827,4625.448,1640,2,2,-2,1,3,10482.97
-0.14781593,3633.397,3471.1125,1989.0278,6382.196,1000,5,3,-2,1,2,16580.42
0.071489125,4001.7236,-43.4524,-61.135025,-30.99733,740,1,2,-2,0,2,4350.49
-0.067747064,1887.8035,419.60333,402.682,1556.653,700,5,5,-2,1,1,4184.43
0.07723961,2383.8547,-22.740541,809.41376,-10.964163,1750,1,4,-2,0,3,4417.15
0.77673763,2702.6826,161.87383,773.95374,42.71712,1380,1,2,-2,0,3,5328.34
-32.983738,5843.376,-43.5859,1009.11224,-13.91939,1700,1,2,-2,0,3,7052.68
-2.1702166,7517.001,17.355839,4501.5825,-16.53302,3500,1,2,-2,0,4,15689.59
0.69125855,2643.2913,2569.4553,2862.2734,1474.3495,1200,5,2,-2,1,3,5704.35
3.9810162,3828.2346,3838.1614,1046.8441,2771.5442,1800,5,2,-2,1,2,11072.02
2.2207236,3781.6494,-56.883217,1420.8698,52.763542,1650,1,2,3,0,3,7878.84
-1.1473298,5194.9736,78.75214,1534.2882,4068.674,1250,2,2,-2,1,3,26547.28
0.003180903,2865.1086,103.62565,-70.76019,4174.0957,1000,3,4,-2,1,3,6954.66
-4.2274876,8805.709,-75.81114,3628.4778,13.362303,3370,1,2,-2,0,4,12176.33
1.0364087,7191.138,4834.4043,3461.278,1121.2767,1460,5,2,-2,1,3,12975.42
-0.34773654,5557.9873,67.8086,2065.4392,16.945805,1800,1,2,-2,0,2,12410.26
-0.31710732,2688.6804,-52.425198,-87.17407,-211.2382,580,1,3,-2,0,1,2256.51
0.019192647,3344.691,275.15054,1826.554,85.28132,1200,1,3,-2,0,3,4008.16
0.8700714,2217.9312,1125.2599,3593.25,-199.14687,650,5,2,-2,0,2,4880.64
-1.7832994,7528.9067,70.8943,301.31668,99.97451,1850,1,2,-2,0,3,12429.23
0.10209021,1195.6423,1725.9794,474.66837,1681.5516,880,5,5,-2,1,2,5179.54
6.3636656,2729.836,7298.6875,1770.8965,1939.9023,1920,5,2,-2,1,5,20718.24
-0.09461607,5701.128,-208.29805,2138.1895,4041.0159,1810,1,2,-2,1,3,6958.12
-219.53503,5618.1084,1885.8374,2452.2456,-131.92938,1900,5,2,1,0,3,8972.1
11.449547,1745.9528,15.023083,2398.6118,860.2943,1200,-2,5,-2,1,1,4853.37
0.34656122,4224.798,1044.8304,4417.9365,2140.8179,1400,5,2,-2,1,3,10007.82
0.5813112,1981.2625,2250.1575,1166.4028,-75.13223,720,5,5,-2,0,1,7001.79
0.1753293,4667.8633,821.84644,2682.6365,123.604935,1900,5,2,-2,0,4,10085.67
0.6870955,4240.51,11470.011,2037.4618,3693.5872,2180,5,2,-2,1,4,21335.6
-0.96372944,3901.2131,5421.5747,38.897648,3402.198,2690,3,2,-2,1,5,14198.37
-0.05375304,7819.9736,-37.515957,1712.356,158.59413,2000,3,2,-2,0,4,9782.17
2.0186543,5011.5303,-62.00225,503.43738,53.337105,1500,3,2,-2,0,5,5415.61
-0.19298284,5304.7163,10.589068,2970.4377,89.864975,1240,1,2,-2,0,2,8112.39
-0.86230636,5092.8716,662.78265,1141.3767,-16.83919,950,1,4,-2,0,3,4710.14
0.6344928,8062.559,743.55383,2752.1948,9.255672,2800,1,2,-2,0,4,9572.62
2.3133347,4299.9443,2024.2858,1665.3033,3301.3452,1400,5,2,-2,1,3,13194.14
0.2791921,1428.8844,39.314457,804.0335,40.799374,1470,1,1,-2,0,2,3745.07
-0.7370279,4128.9136,35.526367,-95.86603,-120.517365,470,1,1,-2,0,3,5549.76
-0.1625513,893.6321,1475.9686,-60.70237,1731.652,420,5,4,-2,1,0,5936.2
0.9609229,4740.9224,-44.64637,-23.589157,-81.32097,1750,1,3,-2,0,3,4199.52
-1.7094709,2094.176,522.3323,967.6112,45.75125,1200,1,5,-2,0,2,2206.25
-4.4694853,12306.879,-17.72644,4977.274,36.69664,3100,1,2,-2,0,5,21666.4
-0.013772192,12232.181,542.80426,2052.0574,3882.8718,2700,3,2,-2,1,3,14488.32
0.069088206,3832.5264,44.644306,964.48267,-85.408936,900,3,2,-2,0,3,2395.52
0.5250604,1090.6106,825.77344,503.19824,1434.5538,840,5,5,-2,1,1,2258.3
-0.1625513,820.65436,2246.835,530.3255,948.78345,700,5,4,-2,1,1,4432.38
1.3398213,8427.111,91.76387,185.78392,7563.5635,960,3,1,-2,1,5,17554.59
-3.3688881,6024.84,3974.3083,673.6927,120.64265,2200,1,2,-2,0,4,9263.49
-0.37251028,14395.631,-2.5961113,2609.1667,-68.763115,2050,1,3,-2,0,3,32871.97
1.3853599,5509.8003,-58.584057,2030.0769,-54.837025,2400,1,2,-2,0,5,6635.57
0.38507277,1970.1215,-32.779404,376.18387,-40.60466,1000,1,4,-2,0,1,2430.46
0.12043337,1831.8013,1275.713,106.02566,138.75073,1500,5,5,-2,0,2,3679.5
0.38540334,1696.1797,1310.7231,1154.5886,1116.4786,700,5,5,-2,1,1,6370.38
1.2115563,5746.5977,1.9307036,953.7644,-153.66591,1200,1,2,-2,0,2,10890.84
0.40793332,4260.016,9909.414,1085.0343,2302.034,1040,5,1,-2,1,3,16438.52
1.3439999,1758.8346,229.72623,-99.54181,-64.59537,850,1,4,-2,0,2,2351.21
0.33454943,3762.9834,-46.374447,2349.0767,-54.543564,1520,1,2,-2,0,4,5325.82
0.15720691,3686.8513,4578.188,-115.82292,2769.806,1600,5,1,-2,1,3,7258.33
0.3318811,5389.633,2635.5017,2436.6487,-159.50842,1400,1,2,-2,0,3,12379.26
0.11788062,7334.494,644.4916,3742.9004,26.560213,2650,1,2,-2,0,4,19453.48
-0.20236693,2599.7034,4977.8716,1814.1285,3101.0469,910,5,1,-2,1,1,14831.37
0.43025777,3888.5088,33.413536,1704.8374,1298.2644,1120,1,3,-2,1,1,7935.72
-1.0289915,10625.837,7752.3374,4700.837,1235.6411,3200,5,2,-2,1,4,30867.19
-4.3460736,6354.0005,-18.50361,7048.075,93.38002,2200,1,2,-2,0,4,16426.79
0.9935579,4936.9194,2718.2534,1236.3156,1993.7407,1200,5,1,-2,1,3,11704.74
0.45924407,5523.1587,2687.3235,383.10706,2654.5405,1000,5,2,-2,1,2,15178.32
7.1658416,1853.7253,1538.8671,2437.7185,1519.7155,880,5,5,-2,1,2,8161.07
26661.672,8036.886,49.022682,9380.555,28.450293,2200,1,2,6,0,3,13824.12
-0.3432753,5634.8965,40.479836,1207.489,52.57828,1700,1,2,-2,0,4,7675.01
0.3015208,2176.0264,4114.8564,826.5663,1283.6862,1400,5,3,-2,1,2,11107.73
0.8500166,2360.3271,2057.2393,1405.151,123.26924,630,5,5,-2,0,1,9663.87
1.1756645,5852.538,699.42957,975.8126,-65.40798,1300,1,3,-2,0,3,10658
45.625755,11710.572,4624.263,9423.026,2022.9619,3400,5,2,12,1,4,30594.92
-4.1596165,7656.227,-49.66673,810.77167,1876.7523,4020,1,2,-2,1,5,6840.75
0.36414462,3689.179,3688.8308,1662.8702,1556.158,900,5,2,-2,1,2,8970.54
0.096107274,7235.9307,-24.610786,5276.2393,78.53646,1400,1,2,-2,0,3,12611.56
-0.36118916,2309.2773,2599.4905,4637.093,1049.1221,980,5,2,-2,1,4,8324.99
0.35672778,3906.606,201.27777,1611.0182,20.034344,1210,1,2,0,0,3,6732.47
0.99249035,3347.135,59.103096,1544.3907,41.844654,1300,2,2,-2,0,3,5982.63
-1.5132995,5555.574,2316.4204,4417.4897,3729.0854,2000,5,2,-2,1,4,18274.68
0.35364076,1936.1166,-21.11427,424.97614,-131.74896,640,1,5,-2,0,1,4678.99
0.5352508,4409.438,12.438829,873.66785,-154.59631,1070,3,2,-2,0,3,5674.18
-2.9124928,7982.062,1232.4038,4122.4624,5005.855,2200,7,2,-2,1,4,15005.89
-1.8274767,3994.389,4993.784,1347.3501,2996.8186,1450,5,2,-2,1,3,16228.86
-0.4255522,6017.67,17.935957,2842.7617,48.32673,1950,1,2,-2,0,3,11604.58
0.5895714,4890.1772,974.9644,1990.767,125.39647,700,1,3,-2,0,2,6421.17
-1.0334136,6613.679,-8.874416,1569.9613,-209.21799,1300,1,2,-2,0,4,12199.12
0.18723771,3346.5234,2.6104531,1279.1945,2792.1458,1280,1,3,0,1,2,6963.05
0.27421963,726.2536,843.83673,528.8497,1073.2125,800,5,5,-2,1,1,2617.53
-5.824741,2854.889,2277.306,1877.4103,3081.882,1160,5,4,-2,1,2,10415.26
-0.1625513,839.9927,2689.3948,310.8158,828.48584,530,5,4,-2,1,1,4074.62
-6.240275,6541.1704,26.099987,2318.6953,-44.087093,2700,1,2,-2,0,4,11650
-4.913618,7863.39,13.890706,1736.1803,-87.22637,1550,1,2,-2,0,3,13528.16
0.10882514,2500.7844,311.69986,-105.84171,-505.3241,1100,7,2,-2,0,2,1134.55
-21.327963,6743.431,1781.9365,977.7598,167.04486,4900,1,2,-2,0,5,9417.82
-0.6843461,4353.2837,3676.9216,140.44684,1420.043,1270,5,2,-2,1,3,6830.17
-1.5211209,4096.386,3.0653076,9011.398,-51.210213,700,1,4,-2,0,2,13261.2
1.143462,4889.04,-32.304523,-153.14781,3938.835,1190,-2,2,-2,1,3,9718.81
0.12806381,3371.903,-17.001635,1378.2932,87.35343,1270,1,3,-2,0,3,5416.71
-1.1187286,5284.782,815.56885,1384.6433,3608.8335,1500,2,2,-2,1,3,11131.72
0.4443917,3881.1604,-2.7417464,981.1964,1450.5134,2750,1,2,-2,1,3,4016.02
-0.08620683,4881.6274,66.181786,1503.4054,2040.7848,1280,1,1,-2,1,3,8154.05
0.45490775,6094.9565,127.58064,1031.4348,-10.424239,2270,7,2,-2,0,3,6522.11
3.891445,6583.2466,-31.020931,4774.4624,-191.48007,1840,1,2,-2,0,4,6240.44
0.11463052,1366.4017,1953.1543,1293.8665,1478.7078,680,5,4,-2,1,1,13935.08
0.041169547,6494.915,-74.120346,1585.8422,94.4388,2050,1,2,-2,0,3,8741.12
4.2970333,4662.4653,-51.675976,2105.083,-89.71467,2000,1,2,-2,0,3,7459.28
0.88441616,9348.877,539.6339,1496.5388,-25.938147,3150,1,2,-2,0,5,19744
50.663433,11002.613,2159.4402,7246.9404,2758.4612,2330,5,2,9,1,4,23411.17
0.53843635,1506.1869,-69.99543,1550.9314,0.7460547,1100,1,5,-2,0,1,2826.42
0.8441533,4450.7983,6.3061814,928.68427,-63.052525,2000,3,2,-2,0,3,8454
-3.1913292,4993.948,-53.410847,931.99805,-63.15797,3200,1,2,-2,0,3,6070.44
-0.63666683,7102.669,4578.42,4501.6475,175.02158,3400,5,2,-2,0,5,20056.03
-0.6620631,5929.8916,1070.2546,-88.59001,-66.79132,1090,1,3,-2,0,3,5678.99
6.639938,6851.405,9217.343,984.35425,3487.2405,3760,5,2,-2,1,4,20526.28
0.22502093,3782.0032,76.880196,1849.9073,-181.37306,1280,2,2,-2,0,3,6844.47
-9.072364,6609.0674,2684.6272,1087.8862,2361.863,1000,3,2,-2,1,1,14622.3
0.37597647,8724.102,-190.66331,188.2027,9.278485,1300,-2,4,-2,0,2,9897.58
2.1508737,7677.4536,2770.0618,2420.5776,38.353645,3000,1,2,-2,0,4,10918.34
0.6825025,7109.2373,3688.251,1926.616,68.6795,2060,1,2,-2,0,3,17133.65
-0.36991912,3520.9924,1227.9497,682.4358,597.43146,990,5,5,-2,0,2,5509
2.0459533,5321.8257,41.67559,1905.3694,12.164787,1530,1,2,-2,0,3,12082.28
-0.1352654,3924.426,41.39342,1197.5568,-6.613289,2340,3,2,-2,0,4,4606.92
1.5572011,5676.755,1356.3927,5024.0776,1092.9093,1000,5,2,-2,1,3,15376.59
1.5841001,4070.4175,6985.9644,316.80704,1782.1809,1020,5,2,-2,1,2,13022.4
0.78958505,1897.1935,450.08865,448.9893,62.27809,840,1,5,-2,0,2,3961.52
0.66781527,9004.699,6946.042,1677.2948,102.19317,3500,5,2,-2,0,3,17036.15
0.497362,3799.949,-34.33393,1108.2668,-232.56038,1500,1,2,-2,0,2,6044.28
1.0866898,4934.3306,807.84735,759.16296,28.540125,800,3,4,-2,0,1,6826.5
0.4211863,3857.7705,2532.735,-98.66175,3160.5686,900,5,5,-2,1,2,12017.39
-0.17629975,8093.7524,4390.5854,2474.9504,3362.6204,2220,5,2,-2,1,3,20043.16
31.531311,23731.676,390.97394,8651.431,-44.070526,6400,1,2,6,0,5,33859.56
0.65110177,4572.2275,45.19779,1300.9508,1647.1556,1150,1,4,-2,1,3,10704.84
-9.499013,6636.244,-13.539308,2016.1641,66.97687,2440,1,2,-2,0,4,7562.17
-0.19912122,2920.213,1990.8611,-18.788568,2252.0164,860,5,5,-2,1,2,6536.72
2.6809802,20980.516,212.09308,7425.392,-8.591926,3780,1,2,-2,0,6,34948.8
0.9602282,5214.8506,873.21497,-184.376,4071.6926,1390,5,4,-2,1,2,13578.97
-78.91661,8173.4,1071.4646,2648.3318,132.57649,1350,1,2,4,0,3,13365.68
-0.31651965,5904.7373,24.711811,1930.2434,-14.465322,1350,1,2,-2,0,4,7872.79
0.3844209,2958.9949,-70.54062,5.240296,64.41966,700,1,3,-2,0,2,5498.54
-2.911573,4234.7563,5737.7485,291.87903,6266.08,1440,5,1,-2,1,3,17705.23
-0.5188066,2080.9038,1543.8315,375.163,3693.1758,750,5,5,-2,1,2,12214.86
1.0030595,7090.889,-0.99196064,1513.1046,-353.22308,1710,1,2,-2,0,4,9123.8
2.2248604,5573.098,-61.812145,3409.575,-92.396355,1520,3,2,-2,0,4,12561.11
0.43319613,4079.5632,7290.8125,852.3302,4847.9814,1500,5,1,-2,1,2,15793.52
-0.023110986,4872.4663,-65.57947,159.63101,41.90065,1900,1,2,-2,0,4,7986.82
0.23221108,6504.2417,2040.9623,6663.8286,3612.626,2700,5,2,-2,1,4,21050.78
11.731524,13082.836,557.80505,5705.884,13.368903,6100,1,2,-2,0,6,23395.55
0.25883555,4370.15,-12.33594,1095.358,61.894222,1700,1,2,-2,0,4,4778.49
2.4592109,5914.909,1408.507,4070.1157,-18.779432,2100,5,2,-2,0,3,10103.26
1.8753489,5176.381,59.34041,1148.2366,6701.7866,2200,2,2,-2,1,2,17632.5
-1.2547846,4009.4827,1816.0474,161.67314,3895.5974,1970,7,2,-2,1,2,11727.97
543.8726,17140.613,-71.37514,3084.9614,-60.28541,4300,1,2,6,0,4,12393.97
-0.5202482,7481.2393,-45.791054,3813.9736,-112.19758,1500,1,3,-2,0,2,16008.87
0.3456531,2204.6492,-27.984406,-117.59593,-220.21274,750,1,4,-2,0,2,2596.76
0.99802905,3696.9229,-43.77797,1396.0691,-0.03473413,1250,1,2,-2,0,2,3694.07
1.5395615,9663.697,1007.8356,5288.6367,-255.37524,6300,1,2,-2,0,4,22303.17
-2.475256,8278.905,3123.1328,2250.4778,4632.424,1900,5,2,-2,1,3,20446.23
2.2634904,8205.816,119.04183,2027.1985,80.41614,1590,2,2,-2,0,3,11327.53
3.684116,3377.5662,4786.56,325.44724,1970.207,1410,5,2,-2,1,3,11376
65388.855,18985.549,39.917385,8299.604,-29.911533,3200,1,2,10,0,5,28614.33
0.25040945,5655.348,5391.827,2084.4482,5460.4795,800,5,2,-2,1,2,21963.59
0.10220567,2401.0632,2644.1042,629.01434,1413.7949,650,5,4,-2,1,2,5669.47
1.2020055,3704.8604,5495.742,2009.8553,2481.6167,1790,5,2,-2,1,3,13354.39
0.094067745,3356.11,49.317307,684.5745,3232.2332,1100,2,1,-2,1,3,9028.14
4.0891533,3765.0876,-4.371068,4648.892,-75.93639,1580,1,2,-2,0,2,10513.87
-0.2878722,3331.401,-6.7201815,1625.038,1419.0536,1200,1,2,-2,1,3,3973.71
-0.58197474,3860.9373,-15.770489,1450.9484,-2.420922,2000,1,3,-2,0,2,7078.53
-0.107006595,3257.3704,-8.869771,1146.9984,3863.7068,980,3,2,-2,1,3,10052.14
0.043067537,6141.596,11074.093,-258.67432,17.469467,2900,5,2,-2,0,4,19311.26
-1.4871669,7138.9844,13259.764,-250.62395,2588.2563,2560,5,2,-2,1,3,19087.37
0.20906444,5382.8374,60.12328,2004.8805,-188.36082,1180,3,2,-2,0,3,6348.53
1.106292,3880.0342,24.70568,3073.967,-159.6346,1210,-2,5,-2,0,3,5968.56
-0.16002612,961.7499,-21.902138,1143.5165,1695.9481,1010,1,5,-2,1,1,5811.15
0.65503466,5751.1216,2397.5535,-203.40027,3150.7275,1280,5,2,-2,1,3,9448.76
-0.34001923,855.3269,2206.4392,1093.403,1242.0544,800,5,5,-2,1,2,4637.46
-11.5456085,3704.1443,26.477917,7412.367,-96.676254,2340,-2,2,-2,0,6,12343.06
-72.3639,10436.876,12.639144,2752.8245,68.41333,1330,1,2,6,0,2,14110.66
0.6974262,5340.649,10192.822,3148.1582,3407.6423,1300,5,2,-2,1,4,21753
4.374176,7021.3975,337.71225,6222.5454,32.10446,3000,1,2,-2,0,4,15806.78
136.57065,11997.925,2563.95,9115.145,-114.41869,2700,5,2,9,0,4,26438.82
-1.560119,6707.7656,1402.4885,104.01869,-111.9799,2080,1,2,-2,0,3,5783.48
-0.3069942,2746.0583,6.5183115,1581.9159,-76.82767,980,1,5,-2,0,3,7138.24
0.31518927,4210.014,2166.275,2978.5857,2333.0732,1220,5,2,-2,1,3,13852.43
1.000564,1336.5985,1427.4098,1151.4274,2062.9346,1400,5,5,-2,1,2,4771.88
0.2411287,2194.3909,943.4693,-48.631187,173.4597,900,1,4,-2,0,2,2607.92
-0.08226086,5747.7456,85.88781,1017.96515,191.53006,2000,1,3,-2,0,2,7810.25
-1.6596509,7577.798,55.757946,947.40845,1894.052,2370,1,2,-2,1,4,8377.81
-1.1706439,9202.905,-68.555725,2072.025,5926.865,2740,1,2,-2,1,2,17021.84
-0.64864874,4581.6807,-13.209433,1558.0859,-28.18202,1000,1,2,-2,0,3,7246.15
131.74347,11452.8545,18.38079,3447.7415,131.89226,2180,2,2,5,0,4,15673.11
-0.80232906,4275.86,-57.7044,1382.4558,-102.46381,2440,1,2,-2,0,4,4117.01
-3.501595,7386.688,-10.9315815,2350.374,985.1072,1050,1,2,-2,0,3,9969.24
1.8960403,6699.1606,-21.12165,1894.1141,-95.48143,2100,1,2,-2,0,4,8126.33
-0.11431918,2808.6328,3442.19,3818.5317,1652.2211,2000,5,2,-2,1,3,18013.87
-1.4696246,3226.2495,11.102289,195.93556,229.59561,1950,1,2,-2,0,3,7253.16
-0.24428706,6074.8364,3917.2737,3395.9414,2343.2996,2000,5,2,-2,1,2,19026.78
0.44235194,6734.3013,22.400799,9492.224,-117.08714,1890,1,2,-2,0,3,20232.84
-3.3365288,4957.319,1.831367,2401.7239,-58.674423,1700,1,2,-2,0,3,9458.14
67.75922,25591.29,17.170197,1382.6271,-79.64474,3500,1,2,4,0,4,32315.59
47728.992,11241.388,144.74785,1267.786,-51.13328,2300,1,2,5,0,3,14864.98
-2.2357879,6540.096,31.327526,4246.2905,2.995844,2800,1,2,-2,0,3,9852.06
0.55581355,2696.8015,-42.115715,-205.57312,1526.21,1100,3,2,-2,1,2,3551.93
-2.3937478,3151.066,10919.368,-41.591866,1619.8046,1570,5,2,-2,1,3,24883.95
237.64355,9374.11,170.96593,2385.8235,-16.162071,3000,1,2,4,0,3,15460.56
3.9326794,10032.641,-60.690727,1229.2804,-79.33132,3000,1,2,-2,0,4,13767.67
0.04562997,3512.2039,11.095926,1577.6449,-121.09436,940,1,2,-2,0,2,4413.81
0.18581529,2982.634,150.97163,920.5876,3117.5293,1200,1,2,-2,1,1,8673.96
0.3885308,1439.953,814.9915,578.71704,1946.765,600,5,5,-2,1,1,7604.13
0.012829337,4106.1875,25.551994,1400.2617,2888.1694,1000,3,1,-2,1,2,8301.66
0.5602359,6176.188,1.4749379,4394.388,27.60698,1600,1,2,-2,0,3,9908.07
-0.3831924,5032.794,7.3589706,1390.185,-57.070606,1250,1,2,-2,0,3,4316.79
0.43173403,3058.5437,2192.2952,3192.4727,2082.5876,1800,5,2,-2,1,2,10527.61
-9.589275,7643.1074,-19.01514,2161.5217,-95.84428,1250,3,2,-2,0,3,12012.71
-0.5655205,4807.154,229.54597,1022.0834,13.636205,2700,1,2,-2,0,4,4620.3
0.4597097,3119.2915,-74.17975,1751.7802,1242.6082,1600,1,2,-2,1,3,6338.29
-9.296922,6407.4136,7525.1196,1255.4528,2814.6,1800,5,2,-2,1,3,15538.24
1.6254324,7728.409,-58.266033,4002.7283,-57.354275,3700,1,2,-2,0,4,17213.05
-1.0229853,6159.969,-36.058834,4799.2603,2352.1985,1840,-2,3,-2,1,3,9777.2
-53.87726,4833.509,489.53494,1880.5574,47.32144,3050,1,2,-2,0,5,5911.44
0.48108715,1765.2631,552.24915,834.41455,-116.235634,960,3,2,-2,0,2,4124.27
0.4426731,3625.2395,-32.838646,1997.3684,-108.07542,2240,1,4,-2,0,5,7787.7
1.0778607,2675.686,-49.960777,-110.18334,107.02219,690,-2,3,-2,0,2,2976.54
-0.36556938,2558.955,-60.92462,96.62012,1036.1813,1300,3,2,-2,1,3,4247.42
-8.828028,6843.027,14.648601,3058.943,-51.352737,2820,1,2,-2,0,4,9561.42
-0.34555957,7968.058,2.1109982,1962.3108,153.69426,2160,1,2,-2,0,4,10921.67
0.9477437,3915.9214,-74.062675,-9.792506,-12.955406,1000,1,3,-2,0,3,3893.24
0.16787769,7937.2114,11164.11,670.96014,-249.10384,1300,5,2,-2,0,3,10890.18
0.25248367,5687.745,26.5039,2189.9414,4983.6084,1500,2,2,-2,1,4,13421.22
0.35686535,1364.348,1178.6539,23.158016,-28.08291,500,1,3,-2,0,1,4329.07
-0.9229466,4614.1353,-19.234484,198.80092,161.91779,1200,1,3,-2,0,2,5634.25
0.686934,3528.6345,17.254436,441.06854,239.03596,1090,1,5,-2,0,2,4900.82
0.4437822,4088.4255,3999.9072,1547.5848,-88.487656,1630,1,2,-2,0,4,13866.29
0.622657,10811.093,928.6712,1250.165,100.65698,880,1,2,-2,0,3,18406.34
-0.36991912,2328.1494,2088.5693,-195.02176,1416.081,1100,5,5,-2,1,2,6212.61
-0.017199192,5687.82,5815.6855,1770.1156,4263.3433,1330,5,2,-2,1,4,17873.41
0.37122643,5460.244,6888.272,3202.46,2303.881,1940,5,2,-2,1,2,17037.79
223.66933,11698.294,11281.911,2035.4442,4602.072,3500,5,2,-2,1,4,21602.59
1.285294,3102.973,2071.4417,3712.2698,2136.3909,1500,5,2,-2,1,3,12663.89
-2.001731,5359.1445,-32.89118,822.7041,3833.3132,1310,2,1,-2,1,3,8804.42
-1.8089198,5088.5493,-13.254442,2099.9119,128.64325,1100,1,2,-2,0,3,7066.48
-0.34445137,2506.4883,-18.023531,49.515217,73.07593,820,3,4,-2,0,2,2677.38
-0.09104532,4117.1006,1655.4495,-72.93653,7634.1147,630,5,3,-2,1,2,13173.33
0.06645667,1590.845,-51.135597,-202.55054,-119.76666,800,3,5,-2,0,1,1896.26
2.8860257,3996.259,636.1835,2544.8606,144.66579,1200,1,2,-2,0,2,10437.09
-2.865278,8021.888,60.626198,367.04697,3244.5366,1200,1,3,-2,1,3,14759.36
1.3067157,6731.1514,625.3558,7076.035,192.5986,2500,1,2,-2,0,4,15452.41
1.1007525,3962.7903,7005.035,1042.311,2893.9644,800,5,1,-2,1,1,17419.82
0.55523485,5372.132,129.75044,803.1589,-9.975821,680,1,1,-2,0,2,12727.56
-0.97784245,6376.157,-7.4367695,1708.2363,-54.194347,960,1,2,-2,0,3,9486.23
-0.20948197,4175.905,3.9735856,625.1413,-44.46449,1330,1,2,-2,0,2,5093.77
0.69762397,4683.0767,-0.023206174,4155.068,1.4165177,2100,1,2,-2,0,3,12077.25
2.3523726,4956.4077,-33.504326,1164.686,-163.28459,2100,1,2,-2,0,3,4856.53
0.7598516,3230.878,9.124881,2136.825,828.5516,1950,1,2,0,1,3,4780.01
-0.31494904,3924.3088,240.05573,2630.5012,2015.2096,1160,5,5,-2,1,2,9566.36
-7.731147,5642.543,-250.73653,2264.8489,-29.492985,1150,1,2,-2,0,3,10168.74
38.028652,5324.3276,9108.792,373.4912,1938.7101,1790,5,1,-2,1,3,20780.97
1.8946793,5192.549,3456.2832,5366.7495,5264.8213,1560,5,2,-2,1,4,19003.79
0.017204218,2461.3357,255.17761,946.79315,-97.0267,950,1,3,-2,0,2,3476.54
0.26484412,3439.9578,-62.995064,428.24298,84.53534,750,3,3,-2,0,2,3944.15
0.36318278,2247.9734,771.9147,2549.0498,1272.4883,790,5,3,-2,1,2,9031.26
2.9118638,8785.124,1790.2906,1160.8612,-58.151657,3000,1,2,-2,0,5,16248.83
0.76212424,5024.5713,216.23329,1156.7767,64.09629,1260,1,2,-2,0,2,7806.88
2.2505713,4829.4272,412.142,3789.7493,-3.0452237,1500,7,2,-2,0,3,10666.31
-0.10961749,5797.085,-24.04769,2702.4949,2121.8315,1900,1,2,-2,1,2,10287.54
-1.6148269,6266.8906,1056.3354,1840.2812,2642.9482,1860,1,2,-2,1,4,12182.31
-0.08620683,3143.8972,16.6557,1129.8661,93.39956,700,1,2,-2,0,2,3103.71
3.601559,5372.533,4265.085,1663.8376,2009.9816,1600,5,3,-2,1,2,9396.53
-1.1465689,3765.942,2083.717,6386.6333,1031.4913,2200,5,2,-2,1,3,14671.38
0.10924101,592.59894,232.64407,206.8661,1308.1521,800,5,5,-2,1,1,3633.38
1.6072742,5109.7817,-36.88922,2343.4204,-22.039513,1900,1,2,-2,0,4,10026.38
-60.149456,7676.911,861.1723,6804.157,89.34213,1680,5,2,8,0,3,15158.83
19.552723,13031.231,-56.437847,489.43878,6.988211,2900,1,2,-2,0,5,14022.3
1.0965792,3407.7615,89.97954,37.9477,6133.2603,1500,1,5,-2,1,2,9317.77
0.72435975,5141.855,69.07347,2577.486,4393.2427,880,1,2,-2,1,3,15580.95
-0.16542633,9159.569,8.223551,3603.5725,-236.96645,1200,1,2,-2,0,3,14418.91
0.35730767,3558.099,6779.732,9.738306,2017.9612,1500,5,2,-2,1,3,17401.31
-0.16720255,6358.6143,-23.506516,-39.66095,-10.35466,1350,1,2,-2,0,3,5658.29
0.6118437,4727.1377,1396.2622,1040.1122,-29.354206,1000,1,2,-2,0,3,6026.99
-0.14485107,6809.657,42.208607,3003.378,80.555565,2600,1,2,-2,0,2,7271.99
-1.1738756,9151.545,-31.504204,5482.8184,-30.33732,2400,1,2,-2,0,3,15812.11
0.59386677,5554.3228,63.867966,1210.5089,-298.37936,1850,1,2,-2,0,3,7000.92
1.4275562,4667.575,1423.7737,1403.0453,2536.3127,1500,5,3,-2,1,3,13285.28
0.6518846,1999.323,578.7705,1379.4615,1143.327,650,5,5,-2,1,1,5458.54
1.0213132,2073.0562,3130.4424,597.8728,1585.6111,900,5,5,-2,1,2,1259.66
0.13710852,4732.0347,254.04703,1618.0729,33.71491,2300,1,2,-2,0,4,6503.55
17.94184,12772.752,791.0481,2940.735,73.98637,3200,1,2,-2,0,4,14526.51
